lineage,version_b,field,class_id,class
lineage_03022,40,TargetImage,1,process / file / registry content
lineage_03022,41,SourceImage,1,process / file / registry content
lineage_03022,44,SourceImage,1,process / file / registry content
lineage_03022,44,SourceImage,1,process / file / registry content
lineage_03022,46,TargetImage,1,process / file / registry content
lineage_03022,47,CallTrace,1,process / file / registry content
lineage_03022,47,SourceImage,1,process / file / registry content
lineage_03022,48,SourceImage,1,process / file / registry content
lineage_03022,51,SourceImage,1,process / file / registry content
lineage_03022,51,TargetImage,1,process / file / registry content
lineage_03022,55,SourceImage,1,process / file / registry content
lineage_03022,55,SourceImage,1,process / file / registry content
lineage_03022,55,TargetImage,1,process / file / registry content
lineage_03022,55,SourceImage,1,process / file / registry content
lineage_03022,55,TargetImage,1,process / file / registry content
lineage_03022,55,SourceImage,1,process / file / registry content
lineage_03022,55,TargetImage,1,process / file / registry content
lineage_03022,55,SourceImage,1,process / file / registry content
lineage_01162,23,CallTrace,1,process / file / registry content
lineage_01162,23,CallTrace,1,process / file / registry content
lineage_01162,23,CallTrace,1,process / file / registry content
lineage_01162,23,GrantedAccess,6,operation parameters
lineage_01162,25,SourceImage,1,process / file / registry content
lineage_01162,30,CallTrace,1,process / file / registry content
lineage_01162,30,SourceImage,1,process / file / registry content
lineage_01162,30,SourceUser,3,account identity
lineage_01375,15,GrantedAccess,6,operation parameters
lineage_02275,10,ProcessName,1,process / file / registry content
lineage_02275,13,GrantedAccess,6,operation parameters
lineage_02275,13,SourceImage,1,process / file / registry content
lineage_02275,14,GrantedAccess,6,operation parameters
lineage_02275,15,SourceImage,1,process / file / registry content
lineage_02275,16,SourceImage,1,process / file / registry content
lineage_02275,19,GrantedAccess,6,operation parameters
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,19,SourceImage,1,process / file / registry content
lineage_02275,20,SourceImage,1,process / file / registry content
lineage_02275,21,SourceImage,1,process / file / registry content
lineage_02275,22,GrantedAccess,6,operation parameters
lineage_02275,22,SourceImage,1,process / file / registry content
lineage_02275,23,SourceImage,1,process / file / registry content
lineage_02275,25,GrantedAccess,6,operation parameters
lineage_02275,28,GrantedAccess,6,operation parameters
lineage_02275,28,SourceImage,1,process / file / registry content
lineage_02275,29,SourceImage,1,process / file / registry content
lineage_02275,29,SourceImage,1,process / file / registry content
lineage_02275,31,GrantedAccess,6,operation parameters
lineage_02275,31,SourceImage,1,process / file / registry content
lineage_02275,32,SourceImage,1,process / file / registry content
lineage_02275,32,SourceImage,1,process / file / registry content
lineage_02275,32,SourceImage,1,process / file / registry content
lineage_02275,33,GrantedAccess,6,operation parameters
lineage_02275,33,SourceImage,1,process / file / registry content
lineage_02275,33,GrantedAccess,6,operation parameters
lineage_02275,33,SourceImage,1,process / file / registry content
lineage_02275,36,SourceImage,1,process / file / registry content
lineage_02275,37,GrantedAccess,6,operation parameters
lineage_02275,37,SourceImage,1,process / file / registry content
lineage_02275,38,SourceImage,1,process / file / registry content
lineage_02275,39,SourceImage,1,process / file / registry content
lineage_02275,41,SourceImage,1,process / file / registry content
lineage_02275,41,GrantedAccess,6,operation parameters
lineage_02275,42,CallTrace,1,process / file / registry content
lineage_02275,42,CallTrace,1,process / file / registry content
lineage_02275,42,GrantedAccess,6,operation parameters
lineage_02275,42,SourceImage,1,process / file / registry content
lineage_02275,42,SourceImage,1,process / file / registry content
lineage_02275,43,SourceImage,1,process / file / registry content
lineage_02275,45,GrantedAccess,6,operation parameters
lineage_02275,45,SourceImage,1,process / file / registry content
lineage_02275,46,CallTrace,1,process / file / registry content
lineage_02275,47,SourceImage,1,process / file / registry content
lineage_02275,47,SourceImage,1,process / file / registry content
lineage_02275,47,SourceImage,1,process / file / registry content
lineage_02275,49,GrantedAccess,6,operation parameters
lineage_02275,49,SourceImage,1,process / file / registry content
lineage_02275,49,SourceImage,1,process / file / registry content
lineage_02275,50,SourceImage,1,process / file / registry content
lineage_02275,51,GrantedAccess,6,operation parameters
lineage_02275,53,GrantedAccess,6,operation parameters
lineage_02275,54,GrantedAccess,6,operation parameters
lineage_02275,58,SourceImage,1,process / file / registry content
lineage_04652,4,GrantedAccess,6,operation parameters
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,4,SourceImage,1,process / file / registry content
lineage_04652,5,SourceImage,1,process / file / registry content
lineage_04652,5,SourceImage,1,process / file / registry content
lineage_04652,5,SourceImage,1,process / file / registry content
lineage_04652,7,SourceImage,1,process / file / registry content
lineage_04652,9,SourceImage,1,process / file / registry content
lineage_04652,11,SourceImage,1,process / file / registry content
lineage_04652,12,GrantedAccess,6,operation parameters
lineage_04652,13,SourceImage,1,process / file / registry content
lineage_04652,13,SourceImage,1,process / file / registry content
lineage_04652,14,SourceImage,1,process / file / registry content
lineage_04652,16,SourceImage,1,process / file / registry content
lineage_04652,17,SourceImage,1,process / file / registry content
lineage_04652,18,SourceImage,1,process / file / registry content
lineage_04652,20,SourceImage,1,process / file / registry content
lineage_04652,21,GrantedAccess,6,operation parameters
lineage_04652,22,GrantedAccess,6,operation parameters
lineage_04652,22,SourceImage,1,process / file / registry content
lineage_04652,23,GrantedAccess,6,operation parameters
lineage_04652,23,SourceImage,1,process / file / registry content
lineage_04652,24,GrantedAccess,6,operation parameters
lineage_04652,24,SourceImage,1,process / file / registry content
lineage_04652,24,SourceImage,1,process / file / registry content
lineage_04652,24,SourceImage,1,process / file / registry content
lineage_04652,25,GrantedAccess,6,operation parameters
lineage_04652,25,SourceImage,1,process / file / registry content
lineage_04652,25,SourceImage,1,process / file / registry content
lineage_04652,25,SourceImage,1,process / file / registry content
lineage_04652,26,GrantedAccess,6,operation parameters
lineage_04652,26,SourceImage,1,process / file / registry content
lineage_04652,26,SourceImage,1,process / file / registry content
lineage_04652,26,SourceImage,1,process / file / registry content
lineage_04652,27,SourceImage,1,process / file / registry content
lineage_04652,28,SourceImage,1,process / file / registry content
lineage_04652,30,SourceImage,1,process / file / registry content
lineage_04652,31,SourceImage,1,process / file / registry content
lineage_04652,31,SourceImage,1,process / file / registry content
lineage_04652,32,CallTrace,1,process / file / registry content
lineage_04652,32,CallTrace,1,process / file / registry content
lineage_04652,36,SourceImage,1,process / file / registry content
lineage_04652,37,SourceImage,1,process / file / registry content
lineage_04652,37,SourceImage,1,process / file / registry content
lineage_04652,37,SourceImage,1,process / file / registry content
lineage_00894,2,GrantedAccess,6,operation parameters
lineage_00894,2,SourceImage,1,process / file / registry content
lineage_00894,3,SourceImage,1,process / file / registry content
lineage_00894,3,SourceImage,1,process / file / registry content
lineage_00894,3,SourceImage,1,process / file / registry content
lineage_00894,5,SourceImage,1,process / file / registry content
lineage_00894,6,SourceImage,1,process / file / registry content
lineage_00894,6,GrantedAccess,6,operation parameters
lineage_00894,6,SourceImage,1,process / file / registry content
lineage_00894,6,SourceImage,1,process / file / registry content
lineage_00894,7,SourceImage,1,process / file / registry content
lineage_00894,8,SourceImage,1,process / file / registry content
lineage_00894,9,SourceImage,1,process / file / registry content
lineage_00894,10,SourceImage,1,process / file / registry content
lineage_00894,10,SourceImage,1,process / file / registry content
lineage_00894,11,SourceImage,1,process / file / registry content
lineage_00894,12,GrantedAccess,6,operation parameters
lineage_00894,12,SourceImage,1,process / file / registry content
lineage_00894,12,SourceImage,1,process / file / registry content
lineage_00894,12,SourceImage,1,process / file / registry content
lineage_00894,13,SourceImage,1,process / file / registry content
lineage_00894,14,SourceImage,1,process / file / registry content
lineage_00894,14,SourceImage,1,process / file / registry content
lineage_00894,15,SourceImage,1,process / file / registry content
lineage_00894,16,SourceImage,1,process / file / registry content
lineage_00894,18,GrantedAccess,6,operation parameters
lineage_00894,19,GrantedAccess,6,operation parameters
lineage_00894,19,SourceImage,1,process / file / registry content
lineage_00894,21,SourceImage,1,process / file / registry content
lineage_00894,22,SourceImage,1,process / file / registry content
lineage_00894,22,GrantedAccess,6,operation parameters
lineage_00894,22,SourceImage,1,process / file / registry content
lineage_00894,24,SourceImage,1,process / file / registry content
